Course Title,Labels,Details
Derivatives - CFA Smart Tips To Pass Your Level 1 Exam,"['Finance & Accounting,Finance Cert & Exam Prep,Financial Derivatives']","['Identify the key concepts and terminology related to derivatives.,Understand the basics of pricing a derivatives contract.,Apply the fundamental principles of valuing a derivatives contract.,Differentiate between forward contracts, futures contracts, and swap contracts.,Explain the purpose, features, and risks associated with forward contracts.,Analyze the applications and characteristics of swap contracts.,Assess the benefits and risks of using futures contracts in various scenarios.,Distinguish between long call options and short put options.,Calculate the strike rate, exercise price, spot rate, and premium of option contracts.,Evaluate the profit, loss, and breakeven scenarios for long call options.,Analyze the profit and loss diagrams for long call, short call, long put, and short put options.,Understand the factors that impact option pricing.,Apply the concepts of delta, gamma, theta, vega, and rho to analyze option values.,Explain the concept of Put-Call Parity and its practical implications.,Differentiate between protective puts, fiduciary calls, and synthetic options.,Assess the suitability of various options strategies in different market conditions.,Recall the background and significance of the CFA designation.,Understand the requirements and process for becoming a CFA candidate.,Evaluate the value of pursuing the CFA designation for career advancement.,Discuss the career options available for CFA charterholders.,Analyze the unique challenges faced by engineers and accountants in the CFA program.,Apply mnemonic techniques and tips to enhance exam preparation and retention.,Discuss the importance of work-life balance in CFA exam success.,Determine the pass rate required for obtaining CFA Level 1 certification.,Recognize the importance of community support and online resources in CFA preparation.,Assess the applicability of the CFA program in pursuing a career in finance.,Analyze the true cost, in terms of time and dedication, of pursuing the CFA designation.,Understand the relationship between CFA exams and post-graduate education.,Demonstrate an understanding of career opportunities in the wholesale finance industry.,Apply critical thinking skills to analyze industry insights and apply them to real-world scenarios.,Show less']"
"Gold, Silver, and Platinum - Testing, Buying & Selling.","['Finance & Accounting,Investing & Trading,Investing']","['Get an Overall Command of the Precious Metals Industry,Be Capable of Accurately Testing for Gold, Silver, and Platinum,Be Able to Comprehend the Real Value of a Gold Item,Profit from the Purchasing of Physical Precious Metals']"
Condensed Note of FRM Part 1: Foundations of Risk Mgmt 2023,"['Finance & Accounting,Finance Cert & Exam Prep,Financial Risk Manager (FRM)']","['Understand what are included in the FRM section of FRM Part 1,Have a condensed summary of key concepts,Act as a chance for candidates to find out any knowledge missing,Reinforce the concepts by using examples']"
Certified Anti-Money Laundering Certification Practice Tests,"['Finance & Accounting,Finance Cert & Exam Prep,CAMS Certification']",Nill
Professional Guide for Dividend Investing,"['Finance & Accounting,Investing & Trading,Dividend Investing']","[""How to Generate Passive Income Online by Investing in Dividend Stocks,How to Create a Passive Income System,How to Pick High Income Stocks to Invest,How to Evaluate a Company's Financial Strength,How to Invest Wisely and Effectively in Dividend-Paying Stocks""]"
Learn a Secret Day Trading strategy with Risk Management,"['Finance & Accounting,Investing & Trading,Stock Trading']","['Introduction to the stock market.,Setting up the trading software - ThinkorSwim,Learning the Strategy,Risk Management & Position Sizing']"
Forex Trading; A complete Guide to Technical Price Patterns,"['Finance & Accounting,Cryptocurrency & Blockchain,Forex Trading']","['Students will learn basics of forex trading and simple version of technical analysis with the help of my two simple strategies,They will Learn simple entry price action,They will be able to analyze market from a higher time frame to a lower time frames,After the course student will know when exactly to enter a trade and when to stay out']"
Index Mutual Funds Course : A Passive Investment Guide,"['Finance & Accounting,Investing & Trading,Investing']","['Earn Passive Income By Investing in Index Funds,Significantly Increase Gains By Methods Discussed in the Course,Reduce Risks To Almost Nothing,Debunk the Myths of Investing in Index Funds']"
Accounting Simplified,"['Finance & Accounting,Accounting & Bookkeeping,Accounting']","['Understand debit & credit in accounting with a simple approach,Understand the logical reasoning behind debit & credit,Students will be able to record any complex transaction after learning our method,Understand how to keep accounts for your own business']"
Financial Derivatives Basics,"['Finance & Accounting,Finance,Financial Derivatives']","['Derivatives Basics,Hedging,Forward Contracts,Futures,Options,Long & Short Positions,Swaps - Currency & Interest Rate Swaps']"
CFA Equity Investments - Smart Tips To Pass CFA Level 2,"['Finance & Accounting,Finance Cert & Exam Prep,CFA Chartered Financial Analyst']","[""Introduction to CFA Level 2 Exam Topic Area 'Equity Investments',Preferred Stock Valuation using the perpetuity formula,Common Stock Valuation using the Gordon Growth Model (GGM),Learn the formulas for Justified/Intrinsic/Theoretical P/E, P/B, P/S, P/CF, D/P multiples,Sustainable Growth Rate (SGR) formula and its importance,ROE Breakdown using Du-Pont Analysis (3-Step and 5-Step),CAPM, Fama-French, Pastor-Stambaugh, Carhart Models to calculate Required Rate of Return on Equity,Beta formula using covariance and correlation""]"
Basics of Individual Lending,"['Finance & Accounting,Finance,Banking']","['Get all the answers you need to start your new career in NBFC, Bank and Financial Institutions,Generate more sales without the hustle, edge over peers with significant control over the business generation and portfolio management,Get in-depth knowledge on Individual lending, Process, Loan product features, cash flow analysis etc.,Clear, in-depth knowledge of individual lending, process, loan product features, cash flow analysis and more.']"
CFA Level 2 Introduction - Smart Tips To Start CFA Level 2,"['Finance & Accounting,Finance Cert & Exam Prep,CFA Chartered Financial Analyst']","[""Identify the key differences between the CFA Level 1 and Level 2 exams.,Understand the case-study format and higher caliber peer-group of the CFA Level 2 exam.,Apply a comprehensive plan, guidelines, and strategies to prepare effectively for the CFA Level 2 exam,Analyze the challenges and potential pitfalls faced by CFA Level 2 candidates.,Evaluate the relevance of the CFA designation in today's financial industry.,Create a personal study schedule and time management plan for CFA Level 2 exam preparation.,Remember the background and significance of the CFA designation as the gold standard in the industry.,Understand the true cost of pursuing the CFA designation in terms of time commitment.,Apply effective exam preparation strategies while balancing post-grad CFA studies with university education.,Analyze the benefits and drawbacks of different study materials and providers in comparison to Jhan's CFA course.,Evaluate the career options and opportunities available to CFA designation holders.,Create a plan to leverage the CFA designation as a gold-plated passport to wholesale finance.,Remember the complexities and challenges faced by engineers pursuing the CFA program,Understand the role of accountancy and its complexity in the CFA program.,Apply Jhan's unique teaching style, incorporating stories, mnemonics, tips, and tricks.,Analyze the advantages of pursuing the CFA designation over a finance honors degree.,Evaluate the support and community available to CFA candidates through Jhan's online courses.,Create a plan to overcome failure and maintain a work-life balance while preparing for the CFA exam.,Remember the importance of passing all three levels of the CFA exam for securing certain job opportunities.,Understand the significance and recognition of each level of the CFA program as a gold standard.,Apply effective strategies to approach CFA exam questions and case studies.,Analyze real-world scenarios and apply CFA principles to make informed investment decisions.,Evaluate the ethical considerations and responsibilities of CFA designation holders.,Create a personalized study plan based on individual strengths and weaknesses.,Remember key concepts and formulas related to investment analysis and portfolio management.,Understand the importance of continuous learning and professional development as a CFA designation holder.,Apply critical thinking skills to analyze financial data and draw meaningful conclusions.,Analyze and evaluate different investment strategies and their implications.,Evaluate personal progress and learning throughout the course through self-assessment and reflection.,Create a roadmap for success in the CFA Level 2 exam and future levels of the program.,Show less""]"
